"","Intercept","treatment_level","species_level","bias_level"
"63055",-0.0960230135433377,"Control Hot","guichenoti","Blue"
"63056",-0.966425894715474,"Control Hot","guichenoti","Blue"
"63057",-0.30970617105523,"Control Hot","guichenoti","Blue"
"63058",-0.609679454848086,"Control Hot","guichenoti","Blue"
"63059",-0.34438843190429,"Control Hot","guichenoti","Blue"
"63060",-0.35560963338391,"Control Hot","guichenoti","Blue"
"63061",-0.320004285229189,"Control Hot","guichenoti","Blue"
"63062",-0.439448519028118,"Control Hot","guichenoti","Blue"
"63063",-0.447584083422699,"Control Hot","guichenoti","Blue"
"63064",-0.41946904425705,"Control Hot","guichenoti","Blue"
"63065",-0.316286359683018,"Control Hot","guichenoti","Blue"
"63066",-0.522668047437484,"Control Hot","guichenoti","Blue"
"63067",-0.475443473439305,"Control Hot","guichenoti","Blue"
"63068",-0.380014475451202,"Control Hot","guichenoti","Blue"
"63069",-0.395936684068493,"Control Hot","guichenoti","Blue"
"63070",-0.480327057944247,"Control Hot","guichenoti","Blue"
"63071",-0.285639910226656,"Control Hot","guichenoti","Blue"
"63072",-0.777967820447482,"Control Hot","guichenoti","Blue"
"63073",-0.703497648266472,"Control Hot","guichenoti","Blue"
"63074",-0.406199174582521,"Control Hot","guichenoti","Blue"
"63075",-0.235459243982293,"Control Hot","guichenoti","Blue"
"63076",-0.641252968542763,"Control Hot","guichenoti","Blue"
"63077",-0.228142708628023,"Control Hot","guichenoti","Blue"
"63078",-0.283258500446084,"Control Hot","guichenoti","Blue"
"63079",-0.050330702909318,"Control Hot","guichenoti","Blue"
"63080",-0.601962237995217,"Control Hot","guichenoti","Blue"
"63081",-0.62433894351325,"Control Hot","guichenoti","Blue"
"63082",-0.684392168140779,"Control Hot","guichenoti","Blue"
"63083",-0.309907536731899,"Control Hot","guichenoti","Blue"
"63084",-0.349171544363454,"Control Hot","guichenoti","Blue"
"63085",-0.157995608066628,"Control Hot","guichenoti","Blue"
"63086",-0.296621747066545,"Control Hot","guichenoti","Blue"
"63087",-0.477964460757858,"Control Hot","guichenoti","Blue"
"63088",-0.52554293507072,"Control Hot","guichenoti","Blue"
"63089",-0.447097315021371,"Control Hot","guichenoti","Blue"
"63090",-0.332645685872179,"Control Hot","guichenoti","Blue"
"63091",-0.2126910097539,"Control Hot","guichenoti","Blue"
"63092",-0.250927732374202,"Control Hot","guichenoti","Blue"
"63093",-0.19567023892582,"Control Hot","guichenoti","Blue"
"63094",-0.291066165290028,"Control Hot","guichenoti","Blue"
"63095",-0.762909004945347,"Control Hot","guichenoti","Blue"
"63096",-0.31022213081557,"Control Hot","guichenoti","Blue"
"63097",-0.357112004927431,"Control Hot","guichenoti","Blue"
"63098",-0.294305234887964,"Control Hot","guichenoti","Blue"
"63099",-0.324094106635564,"Control Hot","guichenoti","Blue"
"63100",-0.699239711707369,"Control Hot","guichenoti","Blue"
"63101",-0.245513890852948,"Control Hot","guichenoti","Blue"
"63102",-0.509909204141042,"Control Hot","guichenoti","Blue"
"63103",-0.374139927172753,"Control Hot","guichenoti","Blue"
"63104",-0.524468279765026,"Control Hot","guichenoti","Blue"
"63105",-0.495545956586305,"Control Hot","guichenoti","Blue"
"63106",-0.519640503123474,"Control Hot","guichenoti","Blue"
"63107",-0.532834143597225,"Control Hot","guichenoti","Blue"
"63108",-0.458438469953019,"Control Hot","guichenoti","Blue"
"63109",-0.433235253587306,"Control Hot","guichenoti","Blue"
"63110",-0.739606308261132,"Control Hot","guichenoti","Blue"
"63111",-0.373102949300176,"Control Hot","guichenoti","Blue"
"63112",-0.403147281776364,"Control Hot","guichenoti","Blue"
"63113",-0.343094748511736,"Control Hot","guichenoti","Blue"
"63114",-0.427545053278278,"Control Hot","guichenoti","Blue"
"63115",-0.719573359543644,"Control Hot","guichenoti","Blue"
"63116",-0.376824709736012,"Control Hot","guichenoti","Blue"
"63117",-0.332158661775305,"Control Hot","guichenoti","Blue"
"63118",-0.149720247615576,"Control Hot","guichenoti","Blue"
"63119",-0.218881763222506,"Control Hot","guichenoti","Blue"
"63120",-0.316043531081253,"Control Hot","guichenoti","Blue"
"63121",-0.660861716301295,"Control Hot","guichenoti","Blue"
"63122",-0.148499325562053,"Control Hot","guichenoti","Blue"
"63123",-0.429739164349593,"Control Hot","guichenoti","Blue"
"63124",-0.0330090013266023,"Control Hot","guichenoti","Blue"
"63125",-0.728422693451399,"Control Hot","guichenoti","Blue"
"63126",-0.509525236246468,"Control Hot","guichenoti","Blue"
"63127",-0.490682995752186,"Control Hot","guichenoti","Blue"
"63128",-0.286204517011961,"Control Hot","guichenoti","Blue"
"63129",-0.186101922354648,"Control Hot","guichenoti","Blue"
"63130",-0.68061620407572,"Control Hot","guichenoti","Blue"
"63131",-0.0329239253447396,"Control Hot","guichenoti","Blue"
"63132",0.144449565822029,"Control Hot","guichenoti","Blue"
"63133",0.0925509027779997,"Control Hot","guichenoti","Blue"
"63134",-0.0813945534201527,"Control Hot","guichenoti","Blue"
"63135",-0.346248063210729,"Control Hot","guichenoti","Blue"
"63136",-0.31285767632806,"Control Hot","guichenoti","Blue"
"63137",-0.518191696965743,"Control Hot","guichenoti","Blue"
"63138",-0.281823827937812,"Control Hot","guichenoti","Blue"
"63139",-0.0454258569462421,"Control Hot","guichenoti","Blue"
"63140",-0.20259404354623,"Control Hot","guichenoti","Blue"
"63141",-0.301619998655806,"Control Hot","guichenoti","Blue"
"63142",-0.153570858942449,"Control Hot","guichenoti","Blue"
"63143",-0.473955077299994,"Control Hot","guichenoti","Blue"
"63144",-0.558602211351102,"Control Hot","guichenoti","Blue"
"63145",-0.571292966992273,"Control Hot","guichenoti","Blue"
"63146",-0.213318795797354,"Control Hot","guichenoti","Blue"
"63147",-0.68423809057435,"Control Hot","guichenoti","Blue"
"63148",-0.20048951083882,"Control Hot","guichenoti","Blue"
"63149",-0.397603341760601,"Control Hot","guichenoti","Blue"
"63150",-0.583338966486084,"Control Hot","guichenoti","Blue"
"63151",-0.561296767482883,"Control Hot","guichenoti","Blue"
"63152",-0.279779442660767,"Control Hot","guichenoti","Blue"
"63153",-0.523349227246043,"Control Hot","guichenoti","Blue"
"63154",-0.349384772962406,"Control Hot","guichenoti","Blue"
"63155",-0.570556581661594,"Control Hot","guichenoti","Blue"
"63156",-0.250125461370887,"Control Hot","guichenoti","Blue"
"63157",-0.127016424814733,"Control Hot","guichenoti","Blue"
"63158",-0.747824315810368,"Control Hot","guichenoti","Blue"
"63159",0.0376248455253496,"Control Hot","guichenoti","Blue"
"63160",-0.695877089882894,"Control Hot","guichenoti","Blue"
"63161",-0.609609683231745,"Control Hot","guichenoti","Blue"
"63162",-0.306562986510611,"Control Hot","guichenoti","Blue"
"63163",-0.506902869751652,"Control Hot","guichenoti","Blue"
"63164",-0.165539829656819,"Control Hot","guichenoti","Blue"
"63165",-0.226330745214059,"Control Hot","guichenoti","Blue"
"63166",-0.270569594237817,"Control Hot","guichenoti","Blue"
"63167",-0.259189314826379,"Control Hot","guichenoti","Blue"
"63168",-0.221297812105994,"Control Hot","guichenoti","Blue"
"63169",-0.220259013630263,"Control Hot","guichenoti","Blue"
"63170",-0.517992674136489,"Control Hot","guichenoti","Blue"
"63171",-0.305454620404554,"Control Hot","guichenoti","Blue"
"63172",-0.484422261920731,"Control Hot","guichenoti","Blue"
"63173",-0.268386602525505,"Control Hot","guichenoti","Blue"
"63174",-0.460437058755149,"Control Hot","guichenoti","Blue"
"63175",-0.551346869915963,"Control Hot","guichenoti","Blue"
"63176",-0.092799830790059,"Control Hot","guichenoti","Blue"
"63177",-0.517536702854812,"Control Hot","guichenoti","Blue"
"63178",-0.547353567663651,"Control Hot","guichenoti","Blue"
"63179",-0.205600436447212,"Control Hot","guichenoti","Blue"
"63180",-0.454882693857907,"Control Hot","guichenoti","Blue"
"63181",-0.54296444676683,"Control Hot","guichenoti","Blue"
"63182",-0.397827401873347,"Control Hot","guichenoti","Blue"
"63183",-0.34259737408843,"Control Hot","guichenoti","Blue"
"63184",-0.467133182988451,"Control Hot","guichenoti","Blue"
"63185",-0.405122093193847,"Control Hot","guichenoti","Blue"
"63186",-0.678075034892937,"Control Hot","guichenoti","Blue"
"63187",-0.469779315350635,"Control Hot","guichenoti","Blue"
"63188",-0.380017336226572,"Control Hot","guichenoti","Blue"
"63189",-0.36694608049707,"Control Hot","guichenoti","Blue"
"63190",-0.303638674869775,"Control Hot","guichenoti","Blue"
"63191",-0.451950572065813,"Control Hot","guichenoti","Blue"
"63192",-0.236840445531502,"Control Hot","guichenoti","Blue"
"63193",-0.198298388000976,"Control Hot","guichenoti","Blue"
"63194",-0.453557781916661,"Control Hot","guichenoti","Blue"
"63195",-0.285625074783145,"Control Hot","guichenoti","Blue"
"63196",-0.205412673904285,"Control Hot","guichenoti","Blue"
"63197",0.00105846818669322,"Control Hot","guichenoti","Blue"
"63198",0.0495381480452476,"Control Hot","guichenoti","Blue"
"63199",-0.11641538680375,"Control Hot","guichenoti","Blue"
"63200",-0.214232520813911,"Control Hot","guichenoti","Blue"
"63201",-0.504492865980521,"Control Hot","guichenoti","Blue"
"63202",-0.276642131736176,"Control Hot","guichenoti","Blue"
"63203",-0.332467337665008,"Control Hot","guichenoti","Blue"
"63204",-0.287497160047254,"Control Hot","guichenoti","Blue"
"63205",-0.222349155595796,"Control Hot","guichenoti","Blue"
"63206",-0.436304499952267,"Control Hot","guichenoti","Blue"
"63207",-0.599553436010413,"Control Hot","guichenoti","Blue"
"63208",-0.484573295771732,"Control Hot","guichenoti","Blue"
"63209",-0.550662025098178,"Control Hot","guichenoti","Blue"
"63210",-0.280045683885898,"Control Hot","guichenoti","Blue"
"63211",-0.571977314313817,"Control Hot","guichenoti","Blue"
"63212",-0.299170549251252,"Control Hot","guichenoti","Blue"
"63213",-0.564470746586952,"Control Hot","guichenoti","Blue"
"63214",-0.605551046303744,"Control Hot","guichenoti","Blue"
"63215",-0.62541150641159,"Control Hot","guichenoti","Blue"
"63216",-0.559455341130371,"Control Hot","guichenoti","Blue"
"63217",-0.43583203851575,"Control Hot","guichenoti","Blue"
"63218",-0.388760722903085,"Control Hot","guichenoti","Blue"
"63219",-0.520918503577516,"Control Hot","guichenoti","Blue"
"63220",0.024279458107195,"Control Hot","guichenoti","Blue"
"63221",-0.315677716405266,"Control Hot","guichenoti","Blue"
"63222",-0.248879115107209,"Control Hot","guichenoti","Blue"
"63223",-0.620893950014676,"Control Hot","guichenoti","Blue"
"63224",-0.258182127450201,"Control Hot","guichenoti","Blue"
"63225",-0.350977518807971,"Control Hot","guichenoti","Blue"
"63226",-0.711227501834391,"Control Hot","guichenoti","Blue"
"63227",-0.0915532970945177,"Control Hot","guichenoti","Blue"
"63228",0.00761096440066053,"Control Hot","guichenoti","Blue"
"63229",-0.666325722716557,"Control Hot","guichenoti","Blue"
"63230",-0.305974639523855,"Control Hot","guichenoti","Blue"
"63231",-0.323861112661696,"Control Hot","guichenoti","Blue"
"63232",-0.621553637585159,"Control Hot","guichenoti","Blue"
"63233",-0.770256772472855,"Control Hot","guichenoti","Blue"
"63234",-0.736319620222464,"Control Hot","guichenoti","Blue"
"63235",-0.327486414619037,"Control Hot","guichenoti","Blue"
"63236",-0.267616629130694,"Control Hot","guichenoti","Blue"
"63237",-0.531712241532514,"Control Hot","guichenoti","Blue"
"63238",-0.221297536596413,"Control Hot","guichenoti","Blue"
"63239",-0.614821297297773,"Control Hot","guichenoti","Blue"
"63240",-0.498161739421687,"Control Hot","guichenoti","Blue"
"63241",-0.493460198299395,"Control Hot","guichenoti","Blue"
"63242",-0.276141185031277,"Control Hot","guichenoti","Blue"
"63243",-0.493790768530742,"Control Hot","guichenoti","Blue"
"63244",-0.616324163164297,"Control Hot","guichenoti","Blue"
"63245",-0.417001711324984,"Control Hot","guichenoti","Blue"
"63246",-0.149707989790609,"Control Hot","guichenoti","Blue"
"63247",-0.467159863198762,"Control Hot","guichenoti","Blue"
"63248",-0.162170416653407,"Control Hot","guichenoti","Blue"
"63249",-0.0411136592210552,"Control Hot","guichenoti","Blue"
"63250",-0.634209812863249,"Control Hot","guichenoti","Blue"
"63251",-0.625352592326441,"Control Hot","guichenoti","Blue"
"63252",-0.599032991686559,"Control Hot","guichenoti","Blue"
"63253",-0.587186540432056,"Control Hot","guichenoti","Blue"
"63254",-0.591840116456248,"Control Hot","guichenoti","Blue"
"63255",-0.437532618096244,"Control Hot","guichenoti","Blue"
"63256",-0.406814503581947,"Control Hot","guichenoti","Blue"
"63257",-0.282234772100643,"Control Hot","guichenoti","Blue"
"63258",-0.263206216763187,"Control Hot","guichenoti","Blue"
"63259",-0.207070555697051,"Control Hot","guichenoti","Blue"
"63260",-0.3616178397241,"Control Hot","guichenoti","Blue"
"63261",-0.43734062126704,"Control Hot","guichenoti","Blue"
"63262",-0.345188866232903,"Control Hot","guichenoti","Blue"
"63263",-0.703736101743993,"Control Hot","guichenoti","Blue"
"63264",-0.272602399203823,"Control Hot","guichenoti","Blue"
"63265",-0.377257628370408,"Control Hot","guichenoti","Blue"
"63266",-0.290732598771928,"Control Hot","guichenoti","Blue"
"63267",-0.62897487679737,"Control Hot","guichenoti","Blue"
"63268",-0.188968080914525,"Control Hot","guichenoti","Blue"
"63269",-0.0554647929800553,"Control Hot","guichenoti","Blue"
"63270",-0.862503924704966,"Control Hot","guichenoti","Blue"
"63271",-0.87819516450225,"Control Hot","guichenoti","Blue"
"63272",0.00511196085248457,"Control Hot","guichenoti","Blue"
"63273",-0.559064137655001,"Control Hot","guichenoti","Blue"
"63274",-0.445567664697605,"Control Hot","guichenoti","Blue"
"63275",-0.527967935614633,"Control Hot","guichenoti","Blue"
"63276",-0.332547222549057,"Control Hot","guichenoti","Blue"
"63277",-0.139245325653606,"Control Hot","guichenoti","Blue"
"63278",-0.197780421883426,"Control Hot","guichenoti","Blue"
"63279",-0.189659130901591,"Control Hot","guichenoti","Blue"
"63280",-0.549489365863996,"Control Hot","guichenoti","Blue"
"63281",-0.595687280193349,"Control Hot","guichenoti","Blue"
"63282",-0.384379814976751,"Control Hot","guichenoti","Blue"
"63283",-0.37477422592558,"Control Hot","guichenoti","Blue"
"63284",-0.660457651343024,"Control Hot","guichenoti","Blue"
"63285",-0.389133470635167,"Control Hot","guichenoti","Blue"
"63286",-0.356499045769645,"Control Hot","guichenoti","Blue"
"63287",-0.339143434734644,"Control Hot","guichenoti","Blue"
"63288",-0.430624220170103,"Control Hot","guichenoti","Blue"
"63289",-0.433898654554622,"Control Hot","guichenoti","Blue"
"63290",-0.43280191376036,"Control Hot","guichenoti","Blue"
"63291",-0.508060511628796,"Control Hot","guichenoti","Blue"
"63292",-0.408591137334688,"Control Hot","guichenoti","Blue"
"63293",-0.351941057371513,"Control Hot","guichenoti","Blue"
"63294",-0.405250341808867,"Control Hot","guichenoti","Blue"
"63295",-0.368528496903276,"Control Hot","guichenoti","Blue"
"63296",-0.393455250142092,"Control Hot","guichenoti","Blue"
"63297",-0.539316385870594,"Control Hot","guichenoti","Blue"
"63298",-0.2817752050631,"Control Hot","guichenoti","Blue"
"63299",-0.379471350509514,"Control Hot","guichenoti","Blue"
"63300",-0.48327889742307,"Control Hot","guichenoti","Blue"
"63301",-0.454625359642234,"Control Hot","guichenoti","Blue"
"63302",-0.633215907263809,"Control Hot","guichenoti","Blue"
"63303",-0.414423500174949,"Control Hot","guichenoti","Blue"
"63304",-0.518286773165965,"Control Hot","guichenoti","Blue"
"63305",-0.3874837304041,"Control Hot","guichenoti","Blue"
"63306",-0.0810201837312944,"Control Hot","guichenoti","Blue"
"63307",-0.271447490874379,"Control Hot","guichenoti","Blue"
"63308",-0.186882083781267,"Control Hot","guichenoti","Blue"
"63309",-0.411857572627316,"Control Hot","guichenoti","Blue"
"63310",-0.303433949556584,"Control Hot","guichenoti","Blue"
"63311",-0.365218900200436,"Control Hot","guichenoti","Blue"
"63312",-0.56415517867155,"Control Hot","guichenoti","Blue"
"63313",0.0689027099740494,"Control Hot","guichenoti","Blue"
"63314",-0.639845325473082,"Control Hot","guichenoti","Blue"
"63315",-0.612518901096832,"Control Hot","guichenoti","Blue"
"63316",-0.59008136583952,"Control Hot","guichenoti","Blue"
"63317",-0.445346983038071,"Control Hot","guichenoti","Blue"
"63318",-0.18166555264661,"Control Hot","guichenoti","Blue"
"63319",-0.126550604631854,"Control Hot","guichenoti","Blue"
"63320",-0.322830897231761,"Control Hot","guichenoti","Blue"
"63321",-0.392447345124937,"Control Hot","guichenoti","Blue"
"63322",-0.37883529250222,"Control Hot","guichenoti","Blue"
"63323",-0.426845027900449,"Control Hot","guichenoti","Blue"
"63324",-0.480604784983727,"Control Hot","guichenoti","Blue"
"63325",-0.16012151804784,"Control Hot","guichenoti","Blue"
"63326",-0.421804432391094,"Control Hot","guichenoti","Blue"
"63327",-0.205472953904408,"Control Hot","guichenoti","Blue"
"63328",-0.542007605817824,"Control Hot","guichenoti","Blue"
"63329",-0.384307649935297,"Control Hot","guichenoti","Blue"
"63330",-0.47384975010545,"Control Hot","guichenoti","Blue"
"63331",-0.196294789248676,"Control Hot","guichenoti","Blue"
"63332",-0.368825777069803,"Control Hot","guichenoti","Blue"
"63333",-0.376558803611129,"Control Hot","guichenoti","Blue"
"63334",-0.602229297746386,"Control Hot","guichenoti","Blue"
"63335",-0.212268913385511,"Control Hot","guichenoti","Blue"
"63336",-0.730518022689328,"Control Hot","guichenoti","Blue"
"63337",-0.767286138928578,"Control Hot","guichenoti","Blue"
"63338",-0.390900675233355,"Control Hot","guichenoti","Blue"
"63339",-0.226934364587337,"Control Hot","guichenoti","Blue"
"63340",-0.223212124853438,"Control Hot","guichenoti","Blue"
"63341",-0.464983424292454,"Control Hot","guichenoti","Blue"
"63342",-0.270036125751038,"Control Hot","guichenoti","Blue"
"63343",-0.148362343655149,"Control Hot","guichenoti","Blue"
"63344",-0.406773501275326,"Control Hot","guichenoti","Blue"
"63345",-0.461026129147524,"Control Hot","guichenoti","Blue"
"63346",-0.314963987368028,"Control Hot","guichenoti","Blue"
"63347",-0.540780469325157,"Control Hot","guichenoti","Blue"
"63348",-0.602342493971344,"Control Hot","guichenoti","Blue"
"63349",-0.30589334992192,"Control Hot","guichenoti","Blue"
"63350",-0.649831272204212,"Control Hot","guichenoti","Blue"
"63351",-0.0183192119197482,"Control Hot","guichenoti","Blue"
"63352",-0.329778633644575,"Control Hot","guichenoti","Blue"
"63353",-0.416774583194608,"Control Hot","guichenoti","Blue"
"63354",-0.510041983827225,"Control Hot","guichenoti","Blue"
"63355",-0.414212061482867,"Control Hot","guichenoti","Blue"
"63356",-0.229513754572664,"Control Hot","guichenoti","Blue"
"63357",-0.498106695578781,"Control Hot","guichenoti","Blue"
"63358",-0.537634830551343,"Control Hot","guichenoti","Blue"
"63359",-0.412935524868248,"Control Hot","guichenoti","Blue"
"63360",-0.318500178004687,"Control Hot","guichenoti","Blue"
"63361",-0.345621399315813,"Control Hot","guichenoti","Blue"
"63362",-0.179727643246933,"Control Hot","guichenoti","Blue"
"63363",-0.457568467071104,"Control Hot","guichenoti","Blue"
"63364",-0.392378694577347,"Control Hot","guichenoti","Blue"
"63365",-0.293189585636231,"Control Hot","guichenoti","Blue"
"63366",-0.0237206115959195,"Control Hot","guichenoti","Blue"
"63367",-0.415310963571221,"Control Hot","guichenoti","Blue"
"63368",-0.44725978242163,"Control Hot","guichenoti","Blue"
"63369",-0.629003656675461,"Control Hot","guichenoti","Blue"
"63370",-0.480131887458501,"Control Hot","guichenoti","Blue"
"63371",-0.368377987543266,"Control Hot","guichenoti","Blue"
"63372",-0.452059481776818,"Control Hot","guichenoti","Blue"
"63373",-0.474674400401108,"Control Hot","guichenoti","Blue"
"63374",-0.204284136601355,"Control Hot","guichenoti","Blue"
